index,burst,voicing,file_name,vowel,correct_answer,side_condition,condition,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,key_resp_5.keys,key_resp_5.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,participant,
31,1,0,../data/raw/stimuli/pudu1.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,2,41,30,,,,,,,,,,,,,,,,slash,0.33579492569,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
8,5,0,../data/raw/stimuli/pata0.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,3,42,7,,,,,,,,,,,,,,,,z,0.21882891655,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
6,4,0,../data/raw/stimuli/pada4.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,4,43,5,,,,,,,,,,,,,,,,z,0.253084897995,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
33,3,0,../data/raw/stimuli/pudu3.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,5,44,32,,,,,,,,,,,,,,,,z,0.40246295929,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
26,5,4,../data/raw/stimuli/piti4.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,6,45,25,,,,,,,,,,,,,,,,slash,0.452318906784,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
24,5,2,../data/raw/stimuli/piti2.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,7,46,23,,,,,,,,,,,,,,,,z,0.369072914124,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
18,2,0,../data/raw/stimuli/pidi2.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,8,47,17,,,,,,,,,,,,,,,,z,0.384105920792,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
4,2,0,../data/raw/stimuli/pada2.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,9,48,3,,,,,,,,,,,,,,,,z,0.285780906677,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
10,5,2,../data/raw/stimuli/pata2.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,10,49,9,,,,,,,,,,,,,,,,z,0.236104011536,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
36,5,0,../data/raw/stimuli/putu0.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,11,50,35,,,,,,,,,,,,,,,,z,0.33376288414,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
16,0,0,../data/raw/stimuli/pidi0.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,12,51,15,,,,,,,,,,,,,,,,slash,0.169502973557,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
23,5,1,../data/raw/stimuli/piti1.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,13,52,22,,,,,,,,,,,,,,,,z,0.202443122864,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
32,2,0,../data/raw/stimuli/pudu2.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,14,53,31,,,,,,,,,,,,,,,,z,0.268702030182,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
9,5,1,../data/raw/stimuli/pata1.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,15,54,8,,,,,,,,,,,,,,,,z,0.252582073212,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
3,1,0,../data/raw/stimuli/pada1.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,16,55,2,,,,,,,,,,,,,,,,z,0.236179113388,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
12,5,4,../data/raw/stimuli/pata4.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,17,56,11,,,,,,,,,,,,,,,,slash,0.435757875443,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
38,5,2,../data/raw/stimuli/putu2.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,18,57,37,,,,,,,,,,,,,,,,slash,0.336202144623,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
22,5,0,../data/raw/stimuli/piti0.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,19,58,21,,,,,,,,,,,,,,,,z,0.253033161163,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
17,1,0,../data/raw/stimuli/pidi1.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,20,59,16,,,,,,,,,,,,,,,,z,0.203098058701,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
37,5,1,../data/raw/stimuli/putu1.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,21,60,36,,,,,,,,,,,,,,,,slash,0.102004051208,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
34,4,0,../data/raw/stimuli/pudu4.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,22,61,33,,,,,,,,,,,,,,,,slash,0.0505230426788,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
19,3,0,../data/raw/stimuli/pidi3.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,23,62,18,,,,,,,,,,,,,,,,z,0.152627944946,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
1,0,5,../data/raw/stimuli/pada.wav,a,,t_left,confound,,,,,,,,,0,0,0,0,,,,,1,24,63,0,,,,,,,,,,,,,,,,slash,0.186160802841,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
13,5,5,../data/raw/stimuli/pata5.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,25,64,12,,,,,,,,,,,,,,,,slash,0.300462007523,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
11,5,3,../data/raw/stimuli/pata3.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,26,65,10,,,,,,,,,,,,,,,,slash,0.384763002396,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
15,0,5,../data/raw/stimuli/pidi.wav,i,,t_left,confound,,,,,,,,,0,0,0,0,,,,,1,27,66,14,,,,,,,,,,,,,,,,slash,0.319411993027,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
21,5,0,../data/raw/stimuli/pidi5.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,28,67,20,,,,,,,,,,,,,,,,z,0.152667045593,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
25,5,3,../data/raw/stimuli/piti3.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,29,68,24,,,,,,,,,,,,,,,,slash,0.252557992935,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
7,5,0,../data/raw/stimuli/pada5.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,30,69,6,,,,,,,,,,,,,,,,z,0.186540126801,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
28,5,6,../data/raw/stimuli/piti6.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,31,70,27,,,,,,,,,,,,,,,,slash,0.235613107681,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
39,5,3,../data/raw/stimuli/putu3.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,32,71,38,,,,,,,,,,,,,,,,slash,0.185539007187,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
30,0,0,../data/raw/stimuli/pudu0.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,33,72,29,,,,,,,,,,,,,,,,z,0.150032997131,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
2,0,0,../data/raw/stimuli/pada0.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,34,73,1,,,,,,,,,,,,,,,,slash,0.46929192543,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
29,0,5,../data/raw/stimuli/pudu.wav,u,,t_left,confound,,,,,,,,,0,0,0,0,,,,,1,35,74,28,,,,,,,,,,,,,,,,slash,0.186132907867,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
20,4,0,../data/raw/stimuli/pidi4.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,36,75,19,,,,,,,,,,,,,,,,z,0.636122941971,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
14,5,6,../data/raw/stimuli/pata6.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,1,37,76,13,,,,,,,,,,,,,,,,slash,0.252772092819,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
35,5,0,../data/raw/stimuli/pudu5.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,1,38,77,34,,,,,,,,,,,,,,,,slash,0.616448163986,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
23,5,1,../data/raw/stimuli/piti1.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,0,78,22,,,,,,,,,,,,,,,,z,0.184917211533,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
22,5,0,../data/raw/stimuli/piti0.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,1,79,21,,,,,,,,,,,,,,,,z,0.252725124359,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
29,0,5,../data/raw/stimuli/pudu.wav,u,,t_left,confound,,,,,,,,,0,0,0,0,,,,,2,2,80,28,,,,,,,,,,,,,,,,slash,0.153227090836,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
12,5,4,../data/raw/stimuli/pata4.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,3,81,11,,,,,,,,,,,,,,,,slash,0.152848005295,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
5,3,0,../data/raw/stimuli/pada3.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,4,82,4,,,,,,,,,,,,,,,,z,0.186319112778,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
37,5,1,../data/raw/stimuli/putu1.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,5,83,36,,,,,,,,,,,,,,,,slash,0.419273138046,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
33,3,0,../data/raw/stimuli/pudu3.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,6,84,32,,,,,,,,,,,,,,,,slash,0.30292391777,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
9,5,1,../data/raw/stimuli/pata1.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,7,85,8,,,,,,,,,,,,,,,,z,0.352274894714,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
25,5,3,../data/raw/stimuli/piti3.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,8,86,24,,,,,,,,,,,,,,,,z,0.936071872711,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
28,5,6,../data/raw/stimuli/piti6.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,9,87,27,,,,,,,,,,,,,,,,slash,0.20222401619,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
20,4,0,../data/raw/stimuli/pidi4.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,10,88,19,,,,,,,,,,,,,,,,z,0.202906131744,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
36,5,0,../data/raw/stimuli/putu0.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,11,89,35,,,,,,,,,,,,,,,,z,0.386370897293,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
32,2,0,../data/raw/stimuli/pudu2.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,12,90,31,,,,,,,,,,,,,,,,z,0.353094816208,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
17,1,0,../data/raw/stimuli/pidi1.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,13,91,16,,,,,,,,,,,,,,,,slash,0.285890102386,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
30,0,0,../data/raw/stimuli/pudu0.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,14,92,29,,,,,,,,,,,,,,,,slash,0.23646402359,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
24,5,2,../data/raw/stimuli/piti2.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,15,93,23,,,,,,,,,,,,,,,,z,0.185873031616,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
14,5,6,../data/raw/stimuli/pata6.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,16,94,13,,,,,,,,,,,,,,,,slash,0.352833986282,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
3,1,0,../data/raw/stimuli/pada1.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,17,95,2,,,,,,,,,,,,,,,,slash,0.568940877914,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
10,5,2,../data/raw/stimuli/pata2.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,18,96,9,,,,,,,,,,,,,,,,z,0.502959012985,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
27,5,5,../data/raw/stimuli/piti5.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,19,97,26,,,,,,,,,,,,,,,,slash,0.352510929108,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
35,5,0,../data/raw/stimuli/pudu5.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,20,98,34,,,,,,,,,,,,,,,,slash,0.169806957245,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
1,0,5,../data/raw/stimuli/pada.wav,a,,t_left,confound,,,,,,,,,0,0,0,0,,,,,2,21,99,0,,,,,,,,,,,,,,,,slash,0.169204950333,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
18,2,0,../data/raw/stimuli/pidi2.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,22,100,17,,,,,,,,,,,,,,,,z,0.102839946747,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
19,3,0,../data/raw/stimuli/pidi3.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,23,101,18,,,,,,,,,,,,,,,,z,0.419589996338,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
4,2,0,../data/raw/stimuli/pada2.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,24,102,3,,,,,,,,,,,,,,,,z,0.702429056168,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
39,5,3,../data/raw/stimuli/putu3.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,25,103,38,,,,,,,,,,,,,,,,slash,0.334802150726,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
34,4,0,../data/raw/stimuli/pudu4.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,26,104,33,,,,,,,,,,,,,,,,slash,0.250405073166,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
31,1,0,../data/raw/stimuli/pudu1.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,27,105,30,,,,,,,,,,,,,,,,slash,0.150429010391,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
11,5,3,../data/raw/stimuli/pata3.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,28,106,10,,,,,,,,,,,,,,,,slash,0.703126907349,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
8,5,0,../data/raw/stimuli/pata0.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,29,107,7,,,,,,,,,,,,,,,,z,0.319558858871,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
16,0,0,../data/raw/stimuli/pidi0.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,30,108,15,,,,,,,,,,,,,,,,slash,0.453392982483,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
2,0,0,../data/raw/stimuli/pada0.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,31,109,1,,,,,,,,,,,,,,,,slash,0.453109025955,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
21,5,0,../data/raw/stimuli/pidi5.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,32,110,20,,,,,,,,,,,,,,,,z,0.252740859985,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
7,5,0,../data/raw/stimuli/pada5.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,33,111,6,,,,,,,,,,,,,,,,z,0.350545883179,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
15,0,5,../data/raw/stimuli/pidi.wav,i,,t_left,confound,,,,,,,,,0,0,0,0,,,,,2,34,112,14,,,,,,,,,,,,,,,,slash,0.152310848236,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
26,5,4,../data/raw/stimuli/piti4.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,35,113,25,,,,,,,,,,,,,,,,slash,0.28507900238,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
6,4,0,../data/raw/stimuli/pada4.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,2,36,114,5,,,,,,,,,,,,,,,,z,0.251330137253,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
38,5,2,../data/raw/stimuli/putu2.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,37,115,37,,,,,,,,,,,,,,,,slash,0.235754966736,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
13,5,5,../data/raw/stimuli/pata5.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,2,38,116,12,,,,,,,,,,,,,,,,slash,0.269338846207,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
21,5,0,../data/raw/stimuli/pidi5.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,0,117,20,,,,,,,,,,,,,,,,z,0.185693025589,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
