index,burst,voicing,file_name,vowel,correct_answer,side_condition,condition,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,key_resp_5.keys,key_resp_5.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,participant,
25,5,3,../data/raw/stimuli/piti3.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,1,118,24,,,,,,,,,,,,,,,,slash,0.553071022034,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
22,5,0,../data/raw/stimuli/piti0.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,2,119,21,,,,,,,,,,,,,,,,z,0.285920143127,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
28,5,6,../data/raw/stimuli/piti6.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,3,120,27,,,,,,,,,,,,,,,,slash,0.185829162598,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
27,5,5,../data/raw/stimuli/piti5.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,4,121,26,,,,,,,,,,,,,,,,slash,0.219358921051,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
5,3,0,../data/raw/stimuli/pada3.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,5,122,4,,,,,,,,,,,,,,,,z,0.219563007355,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
32,2,0,../data/raw/stimuli/pudu2.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,6,123,31,,,,,,,,,,,,,,,,slash,0.236361026764,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
35,5,0,../data/raw/stimuli/pudu5.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,7,124,34,,,,,,,,,,,,,,,,slash,0.386049032211,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
23,5,1,../data/raw/stimuli/piti1.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,8,125,22,,,,,,,,,,,,,,,,z,0.201966047287,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
14,5,6,../data/raw/stimuli/pata6.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,9,126,13,,,,,,,,,,,,,,,,slash,0.269624948502,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
19,3,0,../data/raw/stimuli/pidi3.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,10,127,18,,,,,,,,,,,,,,,,z,0.300562858582,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
11,5,3,../data/raw/stimuli/pata3.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,11,128,10,,,,,,,,,,,,,,,,slash,0.203058004379,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
26,5,4,../data/raw/stimuli/piti4.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,12,129,25,,,,,,,,,,,,,,,,z,0.60219502449,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
10,5,2,../data/raw/stimuli/pata2.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,13,130,9,,,,,,,,,,,,,,,,slash,0.236153125763,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
15,0,5,../data/raw/stimuli/pidi.wav,i,,t_left,confound,,,,,,,,,0,0,0,0,,,,,3,14,131,14,,,,,,,,,,,,,,,,slash,0.286206960678,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
34,4,0,../data/raw/stimuli/pudu4.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,15,132,33,,,,,,,,,,,,,,,,slash,0.736307859421,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
36,5,0,../data/raw/stimuli/putu0.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,16,133,35,,,,,,,,,,,,,,,,z,0.269652843475,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
9,5,1,../data/raw/stimuli/pata1.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,17,134,8,,,,,,,,,,,,,,,,slash,0.2198138237,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
17,1,0,../data/raw/stimuli/pidi1.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,18,135,16,,,,,,,,,,,,,,,,z,0.18644618988,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
2,0,0,../data/raw/stimuli/pada0.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,19,136,1,,,,,,,,,,,,,,,,slash,0.769858121872,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
38,5,2,../data/raw/stimuli/putu2.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,20,137,37,,,,,,,,,,,,,,,,slash,0.369512081146,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
30,0,0,../data/raw/stimuli/pudu0.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,21,138,29,,,,,,,,,,,,,,,,slash,0.402955055237,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
39,5,3,../data/raw/stimuli/putu3.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,22,139,38,,,,,,,,,,,,,,,,slash,0.185998916626,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
18,2,0,../data/raw/stimuli/pidi2.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,23,140,17,,,,,,,,,,,,,,,,slash,0.45228600502,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
7,5,0,../data/raw/stimuli/pada5.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,24,141,6,,,,,,,,,,,,,,,,z,0.336188077927,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
1,0,5,../data/raw/stimuli/pada.wav,a,,t_left,confound,,,,,,,,,0,0,0,0,,,,,3,25,142,0,,,,,,,,,,,,,,,,slash,0.335589885712,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
8,5,0,../data/raw/stimuli/pata0.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,26,143,7,,,,,,,,,,,,,,,,z,0.253014087677,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
16,0,0,../data/raw/stimuli/pidi0.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,27,144,15,,,,,,,,,,,,,,,,slash,0.519545078278,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
6,4,0,../data/raw/stimuli/pada4.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,28,145,5,,,,,,,,,,,,,,,,z,0.583952903748,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
29,0,5,../data/raw/stimuli/pudu.wav,u,,t_left,confound,,,,,,,,,0,0,0,0,,,,,3,29,146,28,,,,,,,,,,,,,,,,slash,0.202766895294,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
31,1,0,../data/raw/stimuli/pudu1.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,30,147,30,,,,,,,,,,,,,,,,slash,0.401944160461,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
13,5,5,../data/raw/stimuli/pata5.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,31,148,12,,,,,,,,,,,,,,,,slash,0.418807983398,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
20,4,0,../data/raw/stimuli/pidi4.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,32,149,19,,,,,,,,,,,,,,,,z,0.169445991516,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
4,2,0,../data/raw/stimuli/pada2.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,33,150,3,,,,,,,,,,,,,,,,slash,0.186127901077,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
33,3,0,../data/raw/stimuli/pudu3.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,34,151,32,,,,,,,,,,,,,,,,slash,0.534214019775,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
3,1,0,../data/raw/stimuli/pada1.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,3,35,152,2,,,,,,,,,,,,,,,,slash,0.585863828659,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
24,5,2,../data/raw/stimuli/piti2.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,36,153,23,,,,,,,,,,,,,,,,z,0.333853006363,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
12,5,4,../data/raw/stimuli/pata4.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,37,154,11,,,,,,,,,,,,,,,,slash,0.219399929047,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
37,5,1,../data/raw/stimuli/putu1.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,3,38,155,36,,,,,,,,,,,,,,,,slash,0.28486084938,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
35,5,0,../data/raw/stimuli/pudu5.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,0,156,34,,,,,,,,,,,,,,,,slash,0.534121990204,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
17,1,0,../data/raw/stimuli/pidi1.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,1,157,16,,,,,,,,,,,,,,,,z,0.468783140182,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
14,5,6,../data/raw/stimuli/pata6.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,2,158,13,,,,,,,,,,,,,,,,slash,0.217046022415,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
26,5,4,../data/raw/stimuli/piti4.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,3,159,25,,,,,,,,,,,,,,,,slash,0.386543989182,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
29,0,5,../data/raw/stimuli/pudu.wav,u,,t_left,confound,,,,,,,,,0,0,0,0,,,,,4,4,160,28,,,,,,,,,,,,,,,,slash,0.368921041489,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
3,1,0,../data/raw/stimuli/pada1.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,5,161,2,,,,,,,,,,,,,,,,slash,0.569505929947,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
39,5,3,../data/raw/stimuli/putu3.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,6,162,38,,,,,,,,,,,,,,,,slash,0.252943992615,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
6,4,0,../data/raw/stimuli/pada4.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,7,163,5,,,,,,,,,,,,,,,,z,0.41726899147,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
20,4,0,../data/raw/stimuli/pidi4.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,8,164,19,,,,,,,,,,,,,,,,z,0.352566003799,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
15,0,5,../data/raw/stimuli/pidi.wav,i,,t_left,confound,,,,,,,,,0,0,0,0,,,,,4,9,165,14,,,,,,,,,,,,,,,,slash,0.169361114502,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
30,0,0,../data/raw/stimuli/pudu0.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,10,166,29,,,,,,,,,,,,,,,,slash,0.26934504509,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
8,5,0,../data/raw/stimuli/pata0.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,11,167,7,,,,,,,,,,,,,,,,z,0.251415014267,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
12,5,4,../data/raw/stimuli/pata4.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,12,168,11,,,,,,,,,,,,,,,,slash,0.302849054337,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
36,5,0,../data/raw/stimuli/putu0.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,13,169,35,,,,,,,,,,,,,,,,z,0.653097867966,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
38,5,2,../data/raw/stimuli/putu2.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,14,170,37,,,,,,,,,,,,,,,,slash,0.102931976318,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
13,5,5,../data/raw/stimuli/pata5.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,15,171,12,,,,,,,,,,,,,,,,slash,0.38488817215,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
19,3,0,../data/raw/stimuli/pidi3.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,16,172,18,,,,,,,,,,,,,,,,z,0.202365875244,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
22,5,0,../data/raw/stimuli/piti0.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,17,173,21,,,,,,,,,,,,,,,,z,0.535452842712,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
9,5,1,../data/raw/stimuli/pata1.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,18,174,8,,,,,,,,,,,,,,,,z,0.352968931198,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
25,5,3,../data/raw/stimuli/piti3.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,19,175,24,,,,,,,,,,,,,,,,slash,0.135450839996,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
18,2,0,../data/raw/stimuli/pidi2.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,20,176,17,,,,,,,,,,,,,,,,slash,0.486099004745,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
1,0,5,../data/raw/stimuli/pada.wav,a,,t_left,confound,,,,,,,,,0,0,0,0,,,,,4,21,177,0,,,,,,,,,,,,,,,,slash,0.336117982864,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
32,2,0,../data/raw/stimuli/pudu2.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,22,178,31,,,,,,,,,,,,,,,,slash,0.218552112579,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
24,5,2,../data/raw/stimuli/piti2.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,23,179,23,,,,,,,,,,,,,,,,z,0.218628883362,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
10,5,2,../data/raw/stimuli/pata2.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,24,180,9,,,,,,,,,,,,,,,,slash,0.169317960739,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
4,2,0,../data/raw/stimuli/pada2.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,25,181,3,,,,,,,,,,,,,,,,z,0.753062009811,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
11,5,3,../data/raw/stimuli/pata3.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,26,182,10,,,,,,,,,,,,,,,,z,0.569609880447,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
31,1,0,../data/raw/stimuli/pudu1.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,27,183,30,,,,,,,,,,,,,,,,slash,0.76753783226,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
5,3,0,../data/raw/stimuli/pada3.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,28,184,4,,,,,,,,,,,,,,,,z,0.302828073502,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
23,5,1,../data/raw/stimuli/piti1.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,29,185,22,,,,,,,,,,,,,,,,z,0.269353151321,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
27,5,5,../data/raw/stimuli/piti5.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,30,186,26,,,,,,,,,,,,,,,,slash,0.31894493103,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
16,0,0,../data/raw/stimuli/pidi0.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,31,187,15,,,,,,,,,,,,,,,,slash,0.385648012161,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
33,3,0,../data/raw/stimuli/pudu3.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,32,188,32,,,,,,,,,,,,,,,,z,1.22010207176,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
28,5,6,../data/raw/stimuli/piti6.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,33,189,27,,,,,,,,,,,,,,,,slash,0.302971124649,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
7,5,0,../data/raw/stimuli/pada5.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,34,190,6,,,,,,,,,,,,,,,,z,0.219213962555,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
2,0,0,../data/raw/stimuli/pada0.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,35,191,1,,,,,,,,,,,,,,,,slash,0.583745002747,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
37,5,1,../data/raw/stimuli/putu1.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,36,192,36,,,,,,,,,,,,,,,,slash,1.53764009476,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
34,4,0,../data/raw/stimuli/pudu4.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,37,193,33,,,,,,,,,,,,,,,,z,1.35332107544,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
21,5,0,../data/raw/stimuli/pidi5.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,38,194,20,,,,,,,,,,,,,,,,z,0.35040807724,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
